,X,Y
8234,-0.049557015,-0.060564026
8235,-0.060564026,0.13778457
8236,0.13778457,0.093358666
8237,0.093358666,0.093853295
8238,0.093853295,0.052536603
8239,0.052536603,0.11358583
8240,0.11358583,-0.009608306
8241,-0.009608306,-0.027283028
8242,-0.027283028,-0.059618443
8243,-0.059618443,-0.065032125
8244,-0.065032125,0.012270112
8245,0.012270112,-0.1152953
8246,-0.1152953,-0.1904403
8247,-0.1904403,-0.098614335
8248,-0.098614335,0.00090963393
8249,0.00090963393,0.0132383825
8250,0.0132383825,-0.002969346
8251,-0.002969346,-0.030933013
8252,-0.030933013,0.07001904
8253,0.07001904,0.17620036
8254,0.17620036,0.19610909
8255,0.19610909,0.14221731
8256,0.14221731,0.09480276
8257,0.09480276,0.15292186
8258,0.15292186,0.25691867
8259,0.25691867,0.31156746
8260,0.31156746,0.4017248
8261,0.4017248,0.24513133
8262,0.24513133,0.25390938
8263,0.25390938,0.13524716
8264,0.13524716,0.21534027
8265,0.21534027,0.088635154
8266,0.088635154,-0.0645822
8267,-0.0645822,-0.12583826
8268,-0.12583826,0.04978413
8269,0.04978413,0.14045444
8270,0.14045444,0.11944987
8271,0.11944987,0.24921167
8272,0.24921167,0.14398111
8273,0.14398111,0.12572926
8274,0.12572926,0.24039757
8275,0.24039757,0.37246257
8276,0.37246257,0.38595948
8277,0.38595948,0.4323017
8278,0.4323017,0.37886107
8279,0.37886107,0.4700162
8280,0.4700162,0.53340936
8281,0.53340936,0.5235003
8282,0.5235003,0.4270967
8283,0.4270967,0.51505214
8284,0.51505214,0.5459931
8285,0.5459931,0.47052458
8286,0.47052458,0.38887674
8287,0.38887674,0.40970775
8288,0.40970775,0.48002276
8289,0.48002276,0.43488
8290,0.43488,0.44197592
8291,0.44197592,0.40009695
8292,0.40009695,0.42056057
8293,0.42056057,0.3468057
8294,0.3468057,0.4251496
8295,0.4251496,0.13141853
8296,0.13141853,0.07253423
8297,0.07253423,-0.045236804
8298,-0.045236804,-0.049588706
8299,-0.049588706,0.17049518
8300,0.17049518,-0.010310397
8301,-0.010310397,-0.11280243
8302,-0.11280243,-0.13914129
8303,-0.13914129,-0.1020381
8304,-0.1020381,-0.17187825
8305,-0.17187825,-0.009116769
8306,-0.009116769,-0.20805115
8307,-0.20805115,-0.2278638
8308,-0.2278638,-0.30045348
8309,-0.30045348,-0.22619769
8310,-0.22619769,-0.19023846
8311,-0.19023846,-0.22528498
8312,-0.22528498,-0.12823214
8313,-0.12823214,-0.046325132
8314,-0.046325132,-0.0010685995
8315,-0.0010685995,0.007051776
8316,0.007051776,0.08424984
8317,0.08424984,0.15801829
8318,0.15801829,0.1751252
8319,0.1751252,0.1702738
8320,0.1702738,0.1401473
8321,0.1401473,-0.19011989
8322,-0.19011989,-0.14612132
8323,-0.14612132,-0.074949935
8324,-0.074949935,-0.21972811
8325,-0.21972811,-0.14658749
8326,-0.14658749,-0.27159432
8327,-0.27159432,-0.28098485
8328,-0.28098485,-0.35358188
8329,-0.35358188,-0.18100666
8330,-0.18100666,-0.30148578
8331,-0.30148578,-0.2561875
8332,-0.2561875,-0.2739608
8333,-0.2739608,-0.3777177
8334,-0.3777177,-0.20485146
8335,-0.20485146,-0.13006908
8336,-0.13006908,-0.053658657
8337,-0.053658657,0.13073072
8338,0.13073072,-0.017088704
8339,-0.017088704,-0.044056468
8340,-0.044056468,-0.053030837
8341,-0.053030837,-0.03552371
8342,-0.03552371,0.025996808
8343,0.025996808,-0.09556323
8344,-0.09556323,-0.041236684
8345,-0.041236684,-0.025532689
8346,-0.025532689,-0.015202697
8347,-0.015202697,-0.017231552
8348,-0.017231552,-0.21179274
8349,-0.21179274,-0.116148904
8350,-0.116148904,-0.03921382
8351,-0.03921382,-0.13767101
8352,-0.13767101,-0.26931036
8353,-0.26931036,-0.26380914
8354,-0.26380914,-0.34663692
8355,-0.34663692,-0.27875048
8356,-0.27875048,-0.3834049
8357,-0.3834049,-0.4308169
8358,-0.4308169,-0.38035282
8359,-0.38035282,-0.24455695
8360,-0.24455695,-0.31166565
8361,-0.31166565,-0.1738069
8362,-0.1738069,-0.19182567
8363,-0.19182567,-0.25732484
8364,-0.25732484,-0.28898725
8365,-0.28898725,-0.19716197
8366,-0.19716197,-0.19488649
8367,-0.19488649,-0.22595996
8368,-0.22595996,-0.12846722
8369,-0.12846722,0.02509103
8370,0.02509103,0.23071206
8371,0.23071206,0.27909306
8372,0.27909306,0.2414438
8373,0.2414438,0.23619005
8374,0.23619005,0.44590914
8375,0.44590914,0.48534077
8376,0.48534077,0.56723976
8377,0.56723976,0.35926604
8378,0.35926604,0.33180243
8379,0.33180243,0.28380498
8380,0.28380498,0.24475765
8381,0.24475765,0.35083213
8382,0.35083213,0.39789432
8383,0.39789432,0.4406823
8384,0.4406823,0.5473901
8385,0.5473901,0.5475673
8386,0.5475673,0.42734805
8387,0.42734805,0.35455415
8388,0.35455415,0.3984842
8389,0.3984842,0.22405867
8390,0.22405867,0.21930623
8391,0.21930623,0.28321502
8392,0.28321502,0.22039461
8393,0.22039461,0.18801342
8394,0.18801342,0.33164498
8395,0.33164498,0.3397523
8396,0.3397523,0.31000784
8397,0.31000784,0.20096307
8398,0.20096307,0.122879826
8399,0.122879826,0.22224858
8400,0.22224858,0.36422053
8401,0.36422053,0.33375236
8402,0.33375236,0.32604215
8403,0.32604215,0.38498768
8404,0.38498768,0.35325596
8405,0.35325596,0.23062786
8406,0.23062786,0.22508334
8407,0.22508334,0.15441798
8408,0.15441798,0.14787975
8409,0.14787975,0.16045871
8410,0.16045871,0.12654889
8411,0.12654889,0.038891546
8412,0.038891546,0.079315394
8413,0.079315394,0.043240033
8414,0.043240033,0.20914474
8415,0.20914474,0.08920834
8416,0.08920834,0.1718693
8417,0.1718693,0.061601385
8418,0.061601385,-0.14970422
8419,-0.14970422,-0.14778924
8420,-0.14778924,-0.12082322
8421,-0.12082322,-0.1322443
8422,-0.1322443,-0.19520745
8423,-0.19520745,-0.049203426
8424,-0.049203426,-0.045839548
8425,-0.045839548,-0.210699
8426,-0.210699,-0.13465533
8427,-0.13465533,-0.14454007
8428,-0.14454007,-0.081936575
8429,-0.081936575,-0.15683201
8430,-0.15683201,-0.16027117
8431,-0.16027117,-0.2738719
8432,-0.2738719,-0.20208234
8433,-0.20208234,-0.21747757
8434,-0.21747757,-0.14882633
8435,-0.14882633,-0.26203102
8436,-0.26203102,-0.54043436
8437,-0.54043436,-0.6990801
8438,-0.6990801,-0.5395365
8439,-0.5395365,-0.36891037
8440,-0.36891037,-0.37176555
8441,-0.37176555,-0.4013402
8442,-0.4013402,-0.44118708
8443,-0.44118708,-0.51399654
8444,-0.51399654,-0.614678
8445,-0.614678,-0.6745462
8446,-0.6745462,-0.5700952
8447,-0.5700952,-0.686777
8448,-0.686777,-0.5946274
8449,-0.5946274,-0.4981056
8450,-0.4981056,-0.4220054
8451,-0.4220054,-0.5011131
8452,-0.5011131,-0.4163399
8453,-0.4163399,-0.35272655
8454,-0.35272655,-0.30572873
8455,-0.30572873,-0.29420418
8456,-0.29420418,-0.30351487
8457,-0.30351487,-0.24252349
8458,-0.24252349,-0.43888777
8459,-0.43888777,-0.49137354
8460,-0.49137354,-0.61888975
8461,-0.61888975,-0.41684842
8462,-0.41684842,-0.509621
8463,-0.509621,-0.53788984
8464,-0.53788984,-0.44536352
8465,-0.44536352,-0.5760324
8466,-0.5760324,-0.6998815
8467,-0.6998815,-0.6622899
8468,-0.6622899,-0.5991575
8469,-0.5991575,-0.64549935
8470,-0.64549935,-0.55904037
8471,-0.55904037,-0.49020967
8472,-0.49020967,-0.4500867
8473,-0.4500867,-0.37442094
8474,-0.37442094,-0.3597878
8475,-0.3597878,-0.32143098
8476,-0.32143098,-0.13003021
8477,-0.13003021,-0.18872298
8478,-0.18872298,-0.053670123
8479,-0.053670123,-0.076171674
8480,-0.076171674,0.024764866
8481,0.024764866,-0.104690835
8482,-0.104690835,-0.10664683
8483,-0.10664683,-0.18041162
8484,-0.18041162,-0.3035196
8485,-0.3035196,-0.2789171
8486,-0.2789171,-0.35756192
8487,-0.35756192,-0.093781635
8488,-0.093781635,-0.05329049
8489,-0.05329049,-0.013688814
8490,-0.013688814,-0.02329199
8491,-0.02329199,0.1053326
8492,0.1053326,0.22886118
8493,0.22886118,0.059999406
8494,0.059999406,0.1588124
8495,0.1588124,0.0015627295
8496,0.0015627295,0.1041169
8497,0.1041169,0.019143254
8498,0.019143254,0.01919442
8499,0.01919442,-0.061342895
8500,-0.061342895,-0.2743324
8501,-0.2743324,-0.31489486
8502,-0.31489486,-0.24779512
8503,-0.24779512,-0.3284623
8504,-0.3284623,-0.3555655
8505,-0.3555655,-0.31094196
8506,-0.31094196,-0.26259315
8507,-0.26259315,-0.23698474
8508,-0.23698474,-0.40226924
8509,-0.40226924,-0.5873065
8510,-0.5873065,-0.41516405
8511,-0.41516405,-0.21758792
8512,-0.21758792,-0.23131421
8513,-0.23131421,-0.28535032
8514,-0.28535032,-0.15228546
8515,-0.15228546,-0.059500635
8516,-0.059500635,-0.035483625
8517,-0.035483625,0.26685315
8518,0.26685315,0.49698734
8519,0.49698734,0.43971273
8520,0.43971273,0.4163669
8521,0.4163669,0.36070812
8522,0.36070812,0.44186753
8523,0.44186753,0.44648063
8524,0.44648063,0.313361
8525,0.313361,0.3707256
8526,0.3707256,0.32810372
8527,0.32810372,0.39089295
8528,0.39089295,0.47592482
8529,0.47592482,0.63783646
8530,0.63783646,0.71152955
8531,0.71152955,0.54198253
8532,0.54198253,0.46665218
8533,0.46665218,0.402489
8534,0.402489,0.46739402
8535,0.46739402,0.46863145
8536,0.46863145,0.49100128
8537,0.49100128,0.49820033
8538,0.49820033,0.36093447
8539,0.36093447,0.3213774
8540,0.3213774,0.34973422
8541,0.34973422,0.36330408
8542,0.36330408,0.41354495
8543,0.41354495,0.3531462
8544,0.3531462,0.37611884
8545,0.37611884,0.46160963
8546,0.46160963,0.4156268
8547,0.4156268,0.2876048
8548,0.2876048,0.28175893
8549,0.28175893,0.10409619
8550,0.10409619,0.19926679
8551,0.19926679,0.13831387
8552,0.13831387,0.103628494
8553,0.103628494,0.08811279
8554,0.08811279,0.059556015
8555,0.059556015,-0.08283456
8556,-0.08283456,-0.17205717
8557,-0.17205717,-0.2715983
8558,-0.2715983,-0.18462794
8559,-0.18462794,-0.17592773
8560,-0.17592773,-0.2900732
8561,-0.2900732,-0.22107637
8562,-0.22107637,-0.20656769
8563,-0.20656769,-0.23020545
8564,-0.23020545,-0.45316577
8565,-0.45316577,-0.40611297
8566,-0.40611297,-0.47190154
8567,-0.47190154,-0.3484812
8568,-0.3484812,-0.010115266
8569,-0.010115266,-0.0026387265
8570,-0.0026387265,-0.029964061
8571,-0.029964061,0.10339943
8572,0.10339943,0.035548396
8573,0.035548396,0.24373658
8574,0.24373658,0.14076811
8575,0.14076811,-0.17779869
8576,-0.17779869,-0.08192006
8577,-0.08192006,-0.02182598
8578,-0.02182598,-0.089301944
8579,-0.089301944,-0.10363506
8580,-0.10363506,-0.06519365
8581,-0.06519365,-0.058214415
8582,-0.058214415,-0.12817208
8583,-0.12817208,-0.06750387
8584,-0.06750387,0.0001661852
8585,0.0001661852,-0.13170244
8586,-0.13170244,-0.048509225
8587,-0.048509225,-0.05759777
8588,-0.05759777,0.050193965
8589,0.050193965,0.08222327
8590,0.08222327,0.07675784
8591,0.07675784,0.030114017
8592,0.030114017,0.16008677
8593,0.16008677,0.10747747
8594,0.10747747,0.3016267
8595,0.3016267,0.47053272
8596,0.47053272,0.3610027
8597,0.3610027,0.4356583
8598,0.4356583,0.5143202
8599,0.5143202,0.49894157
8600,0.49894157,0.5600986
8601,0.5600986,0.37192118
8602,0.37192118,0.38912675
8603,0.38912675,0.39189082
8604,0.39189082,0.49029267
8605,0.49029267,0.50941557
8606,0.50941557,0.613539
8607,0.613539,0.69428587
8608,0.69428587,0.71450466
8609,0.71450466,0.71953565
8610,0.71953565,0.7762797
8611,0.7762797,0.6940571
8612,0.6940571,0.59865314
8613,0.59865314,0.6443179
8614,0.6443179,0.7760456
8615,0.7760456,1.0263662
8616,1.0263662,0.90426505
8617,0.90426505,0.7969185
8618,0.7969185,0.6139227
8619,0.6139227,0.49064478
8620,0.49064478,0.3273352
8621,0.3273352,0.19727784
8622,0.19727784,0.29789788
8623,0.29789788,0.30048615
8624,0.30048615,0.31786382
8625,0.31786382,0.18887442
8626,0.18887442,0.28029898
8627,0.28029898,0.18595833
8628,0.18595833,0.35890913
8629,0.35890913,0.23658173
8630,0.23658173,0.043115437
8631,0.043115437,0.031399257
8632,0.031399257,-0.081388965
8633,-0.081388965,-0.18776628
8634,-0.18776628,0.011830106
8635,0.011830106,0.118943155
8636,0.118943155,0.08705663
8637,0.08705663,0.26661745
8638,0.26661745,0.2122631
8639,0.2122631,0.28229946
8640,0.28229946,0.35932004
8641,0.35932004,0.23922706
8642,0.23922706,0.27938884
8643,0.27938884,0.26202297
8644,0.26202297,0.23891541
8645,0.23891541,0.35575294
8646,0.35575294,0.5331305
8647,0.5331305,0.5182787
8648,0.5182787,0.65993917
8649,0.65993917,0.5753602
8650,0.5753602,0.75036407
8651,0.75036407,0.5180983
8652,0.5180983,0.45413387
8653,0.45413387,0.5435325
8654,0.5435325,0.6664852
8655,0.6664852,0.46990943
8656,0.46990943,0.3859974
8657,0.3859974,0.39268854
8658,0.39268854,0.39347133
8659,0.39347133,0.4570092
8660,0.4570092,0.41110602
8661,0.41110602,0.41374618
8662,0.41374618,0.33024836
8663,0.33024836,0.4770061
8664,0.4770061,0.46902198
8665,0.46902198,0.4048529
8666,0.4048529,0.5957133
8667,0.5957133,0.6414018
8668,0.6414018,0.738465
8669,0.738465,0.5657074
8670,0.5657074,0.6595265
8671,0.6595265,0.4922442
8672,0.4922442,0.39659548
8673,0.39659548,0.5515823
8674,0.5515823,0.32067922
8675,0.32067922,0.4085094
8676,0.4085094,0.25234088
8677,0.25234088,0.13588054
8678,0.13588054,0.25328904
8679,0.25328904,0.4257939
8680,0.4257939,0.5117273
8681,0.5117273,0.44079658
8682,0.44079658,0.51824486
8683,0.51824486,0.44538805
8684,0.44538805,0.51402783
8685,0.51402783,0.4743378
8686,0.4743378,0.6866274
8687,0.6866274,0.6735904
8688,0.6735904,0.65550137
8689,0.65550137,0.45160407
8690,0.45160407,0.52709395
8691,0.52709395,0.56246775
8692,0.56246775,0.6287741
8693,0.6287741,0.542079
8694,0.542079,0.5944309
8695,0.5944309,0.64898396
8696,0.64898396,0.6312735
8697,0.6312735,0.5731154
8698,0.5731154,0.36103836
8699,0.36103836,0.4199711
8700,0.4199711,0.55506796
8701,0.55506796,0.51909804
8702,0.51909804,0.31446147
8703,0.31446147,0.45962662
8704,0.45962662,0.47530693
8705,0.47530693,0.44347844
8706,0.44347844,0.53140014
8707,0.53140014,0.5143374
8708,0.5143374,0.5560572
8709,0.5560572,0.5282013
8710,0.5282013,0.43989673
8711,0.43989673,0.3460058
8712,0.3460058,0.38221884
8713,0.38221884,0.36197895
8714,0.36197895,0.20478587
8715,0.20478587,0.31938386
8716,0.31938386,0.1824646
8717,0.1824646,0.25058445
8718,0.25058445,0.27856848
8719,0.27856848,0.3731882
8720,0.3731882,0.33708152
8721,0.33708152,0.4406319
8722,0.4406319,0.42373672
8723,0.42373672,0.29032445
8724,0.29032445,0.28841728
8725,0.28841728,0.24868758
8726,0.24868758,0.16450065
8727,0.16450065,0.15443352
8728,0.15443352,0.008494496
8729,0.008494496,0.073881514
8730,0.073881514,0.05868386
8731,0.05868386,0.21468702
8732,0.21468702,0.23299433
8733,0.23299433,0.181872
8734,0.181872,-0.042673156
8735,-0.042673156,0.17422393
8736,0.17422393,0.12999737
8737,0.12999737,-0.016904682
8738,-0.016904682,-0.16805555
8739,-0.16805555,-0.2099151
8740,-0.2099151,-0.19816212
8741,-0.19816212,-0.48429686
8742,-0.48429686,-0.46183828
8743,-0.46183828,-0.39778283
8744,-0.39778283,-0.39107877
8745,-0.39107877,-0.4394757
8746,-0.4394757,-0.37185505
8747,-0.37185505,-0.16119908
8748,-0.16119908,-0.029675074
8749,-0.029675074,0.05469297
8750,0.05469297,0.00039032474
8751,0.00039032474,0.20154253
8752,0.20154253,0.31903988
8753,0.31903988,0.31039202
8754,0.31039202,0.19016033
8755,0.19016033,0.19290479
8756,0.19290479,0.038379952
8757,0.038379952,-0.03757621
8758,-0.03757621,-0.012540376
8759,-0.012540376,0.13687558
8760,0.13687558,0.1119647
8761,0.1119647,0.13588442
8762,0.13588442,0.20289859
8763,0.20289859,0.13010143
8764,0.13010143,0.28632087
8765,0.28632087,0.22639719
8766,0.22639719,0.33520573
8767,0.33520573,0.23751356
8768,0.23751356,0.22950484
8769,0.22950484,0.27756983
8770,0.27756983,0.29549706
8771,0.29549706,0.45772827
8772,0.45772827,0.3500293
8773,0.3500293,0.3318101
8774,0.3318101,0.2525859
8775,0.2525859,0.3261212
8776,0.3261212,0.24091327
8777,0.24091327,0.21119854
8778,0.21119854,0.18649763
8779,0.18649763,0.1575633
8780,0.1575633,-0.02827482
8781,-0.02827482,0.037222058
8782,0.037222058,0.18994352
8783,0.18994352,0.25541723
8784,0.25541723,0.2800813
8785,0.2800813,0.26440695
8786,0.26440695,0.12943053
8787,0.12943053,-0.10316411
8788,-0.10316411,-0.023657389
8789,-0.023657389,0.017915163
8790,0.017915163,0.085226975
8791,0.085226975,0.02258125
8792,0.02258125,0.06930365
8793,0.06930365,0.019018132
8794,0.019018132,0.003087962
8795,0.003087962,-0.084244095
8796,-0.084244095,-0.16853897
8797,-0.16853897,-0.06344418
8798,-0.06344418,-0.12451718
8799,-0.12451718,-0.091171965
8800,-0.091171965,-0.07052231
8801,-0.07052231,-0.13861048
8802,-0.13861048,-0.27614328
8803,-0.27614328,-0.18180513
8804,-0.18180513,-0.30066824
8805,-0.30066824,-0.3760616
8806,-0.3760616,-0.1714348
8807,-0.1714348,-0.119234025
8808,-0.119234025,-0.11368824
8809,-0.11368824,0.008396484
8810,0.008396484,-0.02079817
8811,-0.02079817,-0.028220017
8812,-0.028220017,-0.016944135
8813,-0.016944135,0.085407935
8814,0.085407935,-0.15640524
8815,-0.15640524,-0.12211436
8816,-0.12211436,0.017063335
8817,0.017063335,-0.093757465
8818,-0.093757465,-0.09136348
8819,-0.09136348,0.06836087
8820,0.06836087,-0.10220627
8821,-0.10220627,-0.057994798
8822,-0.057994798,-0.076906234
8823,-0.076906234,-0.06735882
8824,-0.06735882,-0.059656635
8825,-0.059656635,-0.00093243644
8826,-0.00093243644,0.008653027
8827,0.008653027,0.019805625
8828,0.019805625,0.01849357
8829,0.01849357,0.18737407
8830,0.18737407,0.31074488
8831,0.31074488,0.3495407
8832,0.3495407,0.4436178
8833,0.4436178,0.48375624
8834,0.48375624,0.34586012
8835,0.34586012,0.33806336
8836,0.33806336,0.27120578
8837,0.27120578,0.10157986
8838,0.10157986,-0.15175003
8839,-0.15175003,-0.08696854
8840,-0.08696854,0.073286965
8841,0.073286965,0.048226222
8842,0.048226222,0.05622319
8843,0.05622319,0.005751077
8844,0.005751077,-0.08627386
8845,-0.08627386,0.0016609132
8846,0.0016609132,0.06745482
8847,0.06745482,0.035384703
8848,0.035384703,-0.09222323
8849,-0.09222323,-0.23807657
8850,-0.23807657,-0.21201864
8851,-0.21201864,-0.01565221
8852,-0.01565221,-0.0374088
8853,-0.0374088,0.0374516
8854,0.0374516,0.009516321
8855,0.009516321,-0.035816915
8856,-0.035816915,-0.118653044
8857,-0.118653044,-0.13058902
8858,-0.13058902,-0.20106801
8859,-0.20106801,-0.18260793
8860,-0.18260793,-0.3209325
8861,-0.3209325,-0.24101424
8862,-0.24101424,-0.19628981
8863,-0.19628981,-0.30880737
8864,-0.30880737,-0.23949051
8865,-0.23949051,-0.18526444
8866,-0.18526444,-0.058901265
8867,-0.058901265,0.076641515
8868,0.076641515,0.12744974
8869,0.12744974,0.11526921
8870,0.11526921,0.07314813
8871,0.07314813,-0.008664526
8872,-0.008664526,0.03691631
8873,0.03691631,0.13486683
8874,0.13486683,0.17546606
8875,0.17546606,0.21120708
8876,0.21120708,0.1783522
8877,0.1783522,0.16583218
8878,0.16583218,0.31201315
8879,0.31201315,0.43081644
8880,0.43081644,0.33376053
8881,0.33376053,0.402261
8882,0.402261,0.21223786
8883,0.21223786,0.23038965
8884,0.23038965,0.18335608
8885,0.18335608,0.15844674
8886,0.15844674,0.22565508
8887,0.22565508,0.0109858215
8888,0.0109858215,0.11552137
8889,0.11552137,0.07146487
8890,0.07146487,0.09813861
8891,0.09813861,0.11848131
8892,0.11848131,0.12732084
8893,0.12732084,-0.030904219
8894,-0.030904219,-0.003655335
8895,-0.003655335,0.0028658735
8896,0.0028658735,-0.108024165
8897,-0.108024165,-0.07180831
8898,-0.07180831,-0.25090623
8899,-0.25090623,-0.1920368
8900,-0.1920368,-0.31550938
8901,-0.31550938,-0.3787921
8902,-0.3787921,-0.38835573
8903,-0.38835573,-0.3165448
8904,-0.3165448,-0.35623553
8905,-0.35623553,-0.22348766
8906,-0.22348766,-0.19777893
8907,-0.19777893,-0.21176848
8908,-0.21176848,-0.2921008
8909,-0.2921008,-0.25698322
8910,-0.25698322,-0.023945615
8911,-0.023945615,0.16372743
8912,0.16372743,0.046754956
8913,0.046754956,-0.106900185
8914,-0.106900185,-0.0793774
8915,-0.0793774,-0.047525078
8916,-0.047525078,-0.052854646
8917,-0.052854646,-0.16591784
8918,-0.16591784,0.027954072
8919,0.027954072,-0.015412008
8920,-0.015412008,0.055610817
8921,0.055610817,-0.00312965
8922,-0.00312965,-0.02264564
8923,-0.02264564,0.18897167
8924,0.18897167,0.26781464
8925,0.26781464,0.2798248
8926,0.2798248,0.25326458
8927,0.25326458,0.18569717
8928,0.18569717,0.15203603
8929,0.15203603,0.1393531
8930,0.1393531,0.23028235
8931,0.23028235,0.063081816
8932,0.063081816,0.0828715
8933,0.0828715,0.11264515
8934,0.11264515,0.16324955
8935,0.16324955,0.1293706
8936,0.1293706,0.14894453
8937,0.14894453,0.09993948
8938,0.09993948,0.16145259
8939,0.16145259,0.083166875
8940,0.083166875,0.11007977
8941,0.11007977,0.21394648
8942,0.21394648,0.18142225
8943,0.18142225,0.08588626
8944,0.08588626,0.15848887
8945,0.15848887,0.32719558
8946,0.32719558,0.2524963
8947,0.2524963,0.24257493
8948,0.24257493,0.14504722
8949,0.14504722,0.16750006
8950,0.16750006,0.04291092
8951,0.04291092,0.030751845
8952,0.030751845,-0.0076292455
8953,-0.0076292455,-0.16339108
8954,-0.16339108,-0.24326026
8955,-0.24326026,-0.092409045
8956,-0.092409045,-0.04274147
8957,-0.04274147,-0.07679257
8958,-0.07679257,0.18395625
8959,0.18395625,0.14437935
8960,0.14437935,0.1866121
8961,0.1866121,0.054367222
8962,0.054367222,0.064685434
8963,0.064685434,0.067103945
8964,0.067103945,0.15744615
8965,0.15744615,-0.0033720136
8966,-0.0033720136,0.11619263
8967,0.11619263,-0.063270934
8968,-0.063270934,0.09083416
8969,0.09083416,-0.1308771
8970,-0.1308771,-0.2112072
8971,-0.2112072,-0.42616093
8972,-0.42616093,-0.3961802
8973,-0.3961802,-0.43399167
8974,-0.43399167,-0.52126294
8975,-0.52126294,-0.5637667
8976,-0.5637667,-0.51424825
8977,-0.51424825,-0.373215
8978,-0.373215,-0.23959467
8979,-0.23959467,-0.13301173
8980,-0.13301173,-0.08203524
8981,-0.08203524,-0.3281713
8982,-0.3281713,-0.33120626
8983,-0.33120626,-0.17065561
8984,-0.17065561,-0.06670603
8985,-0.06670603,-0.16200708
8986,-0.16200708,-0.1251474
8987,-0.1251474,-0.051460274
8988,-0.051460274,-0.1603145
8989,-0.1603145,-0.08200166
8990,-0.08200166,-0.27008355
8991,-0.27008355,-0.27115372
8992,-0.27115372,-0.38596356
8993,-0.38596356,-0.4232907
8994,-0.4232907,-0.35803768
8995,-0.35803768,-0.39214018
8996,-0.39214018,-0.36709693
8997,-0.36709693,-0.28507918
8998,-0.28507918,-0.27552062
8999,-0.27552062,-0.15708557
9000,-0.15708557,-0.3549254
9001,-0.3549254,-0.2670555
9002,-0.2670555,-0.25170445
9003,-0.25170445,-0.29214126
9004,-0.29214126,-0.29482806
9005,-0.29482806,-0.34560013
9006,-0.34560013,-0.523396
9007,-0.523396,-0.47657177
9008,-0.47657177,-0.34133583
9009,-0.34133583,-0.4034696
9010,-0.4034696,-0.38636017
9011,-0.38636017,-0.462314
9012,-0.462314,-0.55150074
9013,-0.55150074,-0.5337448
9014,-0.5337448,-0.37755376
9015,-0.37755376,-0.476693
9016,-0.476693,-0.42428327
9017,-0.42428327,-0.2940354
9018,-0.2940354,-0.40557683
9019,-0.40557683,-0.4750646
9020,-0.4750646,-0.38885587
9021,-0.38885587,-0.46176004
9022,-0.46176004,-0.35972497
9023,-0.35972497,-0.4062479
9024,-0.4062479,-0.32354513
9025,-0.32354513,-0.12567042
9026,-0.12567042,0.0205096
9027,0.0205096,-0.17934866
9028,-0.17934866,-0.2072141
9029,-0.2072141,-0.0958481
9030,-0.0958481,-0.08569682
9031,-0.08569682,0.04106074
9032,0.04106074,0.062712066
9033,0.062712066,0.037988376
9034,0.037988376,-0.046164952
9035,-0.046164952,0.04890077
9036,0.04890077,-0.25787258
9037,-0.25787258,-0.2186832
9038,-0.2186832,0.010686979
9039,0.010686979,-0.082868524
9040,-0.082868524,-0.06057041
9041,-0.06057041,-0.05686541
9042,-0.05686541,-0.11090076
9043,-0.11090076,-0.11825667
9044,-0.11825667,-0.17129308
9045,-0.17129308,-0.2646907
9046,-0.2646907,-0.2781477
9047,-0.2781477,-0.47650105
9048,-0.47650105,-0.37060732
9049,-0.37060732,-0.37801576
9050,-0.37801576,-0.28296632
9051,-0.28296632,-0.43735915
9052,-0.43735915,-0.3691572
9053,-0.3691572,-0.4870028
9054,-0.4870028,-0.2903793
9055,-0.2903793,-0.3214255
9056,-0.3214255,-0.30013332
9057,-0.30013332,-0.14770511
9058,-0.14770511,-0.13997555
9059,-0.13997555,-0.23766056
9060,-0.23766056,-0.19815722
9061,-0.19815722,-0.1739303
9062,-0.1739303,-0.15335026
9063,-0.15335026,-0.026165359
9064,-0.026165359,-0.09023112
9065,-0.09023112,-0.07939056
9066,-0.07939056,-0.08161933
9067,-0.08161933,-0.07161796
9068,-0.07161796,-0.057241317
9069,-0.057241317,-0.23589833
9070,-0.23589833,-0.3347182
9071,-0.3347182,-0.39763877
9072,-0.39763877,-0.52463675
9073,-0.52463675,-0.5996856
9074,-0.5996856,-0.76739526
9075,-0.76739526,-0.7016879
9076,-0.7016879,-0.69851685
9077,-0.69851685,-0.714349
9078,-0.714349,-0.87785625
9079,-0.87785625,-0.8161305
9080,-0.8161305,-0.7626782
9081,-0.7626782,-0.61610186
9082,-0.61610186,-0.63053805
9083,-0.63053805,-0.7040825
9084,-0.7040825,-0.6980319
9085,-0.6980319,-0.7015408
9086,-0.7015408,-0.8132745
9087,-0.8132745,-0.6563514
9088,-0.6563514,-0.7113971
9089,-0.7113971,-0.6175947
9090,-0.6175947,-0.5818226
9091,-0.5818226,-0.6902733
9092,-0.6902733,-0.5878411
9093,-0.5878411,-0.42555773
9094,-0.42555773,-0.48304582
9095,-0.48304582,-0.3970422
9096,-0.3970422,-0.4614182
9097,-0.4614182,-0.39184338
9098,-0.39184338,-0.27583197
9099,-0.27583197,-0.30444187
9100,-0.30444187,-0.23336093
9101,-0.23336093,-0.19403043
9102,-0.19403043,-0.2507217
9103,-0.2507217,-0.22446682
9104,-0.22446682,-0.28732973
9105,-0.28732973,-0.18067223
9106,-0.18067223,-0.123404026
9107,-0.123404026,0.035498314
9108,0.035498314,-0.19234328
9109,-0.19234328,-0.31604296
